"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78947000405","2020-01-20T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","79",,"-SH:6 RA:02 ||SHRA",,,"79",,"BKN:07 24",,"6.21",,"090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/20/20 18:00:02 METAR TLPC 202200Z 09009KT 9999 -SHRA BKN024 26/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-20T19:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","79",,,,,"79",,"SCT:04 23",,"6.21",,"090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/20/20 19:00:02 METAR TLPC 202300Z 09007KT 9999 SCT023 26/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-20T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","79",,,,"9","78","29.98","BKN:05 23 BKN:05 295","29.97","18.64","74","100",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11580 71007 10259 20217 30149 40152 69901 70381 85201 333 02209 10296 20240 59018 79999 85823 85080 90935=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-20T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","79",,,,,"79",,"BKN:07 23",,"6.21",,"100",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/20/20 20:00:01 METAR TLPC 210000Z 10007KT 9999 BKN023 26/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-20T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0632","1758",,
"78947000405","2020-01-21T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","73",,"-RA:02 ||RA",,,"94",,"FEW:02 8 BKN:07 17 BKN:07 38",,"6.21",,"130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/21/20 06:00:01 METAR TLPC 211000Z 13003KT 9999 -RA FEW008 BKN017 BKN038 23/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","77",,,,,"83",,"FEW:02 10 SCT:04 19 BKN:07 38",,"6.21",,"100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08001/21/20 07:00:01 METAR TLPC 211100Z 10005KT 9999 FEW010 SCT019 BKN038 25/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T08:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","78",,,,"9","79","29.99","SCT:04 21 BKN:05 38","29.98","18.64","73","090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11580 70908 10255 20216 30152 40155 60012 7016/ 87401 333 02209 10296 20230 59013 70011 84821 85639 90929=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","79",,,,,"79",,"SCT:04 21 BKN:07 39",,"6.21",,"090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/21/20 08:00:01 METAR TLPC 211200Z 09008KT 9999 SCT021 BKN039 26/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T09:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","72","81",,,,,"74",,"FEW:02 23",,"6.21",,"090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 09:00:02 METAR TLPC 211300Z 09009KT 9999 FEW023 27/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","82",,,,,"66",,"FEW:02 26",,"6.21",,"090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 10:00:02 METAR TLPC 211400Z 09009KT 9999 FEW026 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","83",,,,"9","64","30.00","SCT:03 26 SCT:04 295","29.99","18.64","74","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07678947 42580 60808 10284 20209 30155 40158 83808 333 02209 59014 83826 84080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","70","82",,,,,"66",,"SCT:04 26",,"6.21",,"080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 11:00:02 METAR TLPC 211500Z 08008KT 9999 SCT026 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","70","82",,,,,"66",,"SCT:04 26",,"6.21",,"100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 12:00:02 METAR TLPC 211600Z 10010KT 9999 SCT026 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","84",,,,,"62",,"SCT:04 25",,"6.21",,"090","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06901/21/20 13:00:02 METAR TLPC 211700Z 09010G20KT 9999 SCT025 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","83",,,,"9","64","29.92","SCT:04 25 BKN:05 295","29.91","18.64","74","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10678947 12580 70910 10281 20207 30130 40133 60001 70222 84201 333 02209 10290 20230 59015 70011 84825 85080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","82",,,,,"66",,"SCT:04 25",,"6.21",,"090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 14:00:02 METAR TLPC 211800Z 09010KT 9999 SCT025 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","84",,,,,"62",,"SCT:04 24",,"6.21",,"110",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 15:00:02 METAR TLPC 211900Z 11011KT 9999 SCT024 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","70","82",,,,,"66",,"FEW:02 22",,"6.21",,"090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 16:00:02 METAR TLPC 212000Z 09009KT 9999 FEW022 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","81",,,,"9","66","29.91","SCT:03 22 BKN:07 285","29.90","18.64","73","100",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08278947 42580 71009 10273 20205 30126 40129 70311 83201 333 02209 59015 83822 87079=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","70","81",,,,,"70",,"SCT:04 22",,"6.21",,"100",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 17:00:02 METAR TLPC 212100Z 10009KT 9999 SCT022 27/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","81",,,,,"70",,"SCT:04 21",,"6.21",,"080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 18:00:02 METAR TLPC 212200Z 08007KT 9999 SCT021 27/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T19:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","79",,,,,"74",,"FEW:02 21 BKN:07 280",,"6.21",,"110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/21/20 19:00:02 METAR TLPC 212300Z 11004KT 9999 FEW021 BKN280 26/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","78",,,,"9","80","29.95","SCT:03 21 BKN:05 276","29.94","18.64","73","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10678947 12580 70905 10256 20219 30140 40143 60001 70322 83201 333 02209 10290 20230 59009 70011 83821 85078=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","79",,,,,"79",,"SCT:04 21",,"6.21",,"090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/21/20 20:00:01 METAR TLPC 220000Z 09005KT 9999 SCT021 26/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-21T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0632","1758",,
"78947000405","2020-01-22T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","72","73",,"-SH:6 RA:02 ||SHRA",,,"94",,"BKN:07 20",,"6.21",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/22/20 06:00:01 METAR TLPC 221000Z 00000KT 9999 -SHRA BKN020 23/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","73",,"-SH:6 RA:02 ||SHRA",,,"100",,"BKN:07 20",,"6.21",,"210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/22/20 07:00:02 METAR TLPC 221100Z 21004KT 9999 -SHRA BKN020 23/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T08:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","74",,"||SHRA",,,"96","29.94","BKN:07 15","29.93","3.73","73","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11456 71503 10235 20228 30136 40139 60002 7808/ 872// 333 A A A 02299 10290 20219 59016 70023 87817 90919=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","75",,"-SH:6 RA:02 ||SHRA",,,"94",,"BKN:07 17",,"3.73",,"150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/22/20 08:00:02 METAR TLPC 221200Z 15003KT 6000 -SHRA BKN017 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T09:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","75",,"-SH:6 RA:02 ||SHRA",,,"94",,"BKN:07 16",,"3.11",,"080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07201/22/20 09:00:02 METAR TLPC 221300Z 08003KT 5000 -SHRA BKN016 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","75",,"-SH:6 RA:02 ||SHRA",,,"94",,"BKN:07 16 BKN:07 38",,"6.21",,"070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/22/20 10:00:02 METAR TLPC 221400Z 07003KT 9999 -SHRA BKN016 BKN038 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","76",,"||SHRA",,,"91","29.96","BKN:07 15","29.95","3.11","74","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878947 41450 71306 10244 20229 30142 40145 78082 878// 333 A A A 05299 59013 85817 87638=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","75",,"-SH:6 RA:02 ||SHRA",,,"94",,"BKN:07 17 BKN:07 38",,"3.11",,"130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07901/22/20 11:00:02 METAR TLPC 221500Z 13006KT 5000 -SHRA BKN017 BKN038 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","75","77",,"-RA:02 ||RA",,,"94",,"FEW:02 5 SCT:04 16 OVC:08 38",,"4.35",,"120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 12:00:02 METAR TLPC 221600Z 12009KT 7000 -RA FEW005 SCT016 OVC038 25/24 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","77",,"RA:02 ||RA",,,"89",,"FEW:02 5 SCT:04 16 OVC:08 38",,"2.49",,"120","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/22/20 13:00:02 METAR TLPC 221700Z 12013G24KT 4000 RA FEW005 SCT016 OVC038 25/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74","76",,"||RA",,"9","93","29.90","FEW:01 5 BKN:05 16 OVC:08s 37","29.89","1.86","75","110",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11878947 11230 71108 10247 20235 30121 40124 60151 76182 884// 333 05299 10251 20219 59009 70175 81705 85816 88638 90947=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","75","77",,"* ||RA",,,"94",,"FEW:02 5 BKN:07 16 OVC:08 38",,"4.35",,"110",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/22/20 14:00:02 METAR TLPC 221800Z 11008KT 7000 3000E -RA FEW005 BKN016 OVC038 25/24 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","77",,"-RA:02 ||RA",,,"89",,"FEW:02 6 BKN:07 17 OVC:08 38",,"4.97",,"120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 15:00:02 METAR TLPC 221900Z 12007KT 8000 -RA FEW006 BKN017 OVC038 25/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","75",,"-RA:02 ||RA",,,"94",,"FEW:02 8 BKN:07 18 BKN:07 38",,"5.59",,"120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 16:00:02 METAR TLPC 222000Z 12006KT 9000 -RA FEW008 BKN018 BKN038 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","75",,"||RA",,"9","91","29.89","FEW:01 6 BKN:05 17 BKN:07 36","29.88","3.73","73","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878947 41256 71004 10241 20225 30119 40122 76062 874// 333 05299 59007 81706 85817 87637=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","75",,"-RA:02 ||RA",,,"94",,"FEW:02 6 BKN:07 17 BKN:07 37",,"5.59",,"120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 17:00:02 METAR TLPC 222100Z 12006KT 9000 -RA FEW006 BKN017 BKN037 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","73",,"-RA:02 ||RA",,,"100",,"FEW:02 5 BKN:07 17 BKN:07 37",,"4.35",,"120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 18:00:02 METAR TLPC 222200Z 12006KT 7000 -RA FEW005 BKN017 BKN037 23/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T19:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","73",,"-RA:02 ||RA",,,"100",,"FEW:02 5 BKN:07 16 BKN:07 37",,"3.73",,"VRB",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 19:00:02 METAR TLPC 222300Z VRB02KT 6000 -RA FEW005 BKN016 BKN037 23/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","74",,"||RA",,"9","96","29.94","FEW:01 5 BKN:05 16 BKN:07 35","29.93","3.73","73","110",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11878947 11256 71106 10234 20227 30135 40138 60041 76166 874// 333 05299 10252 20219 59005 70210 81705 85816 87636 90947=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","73",,"-RA:02 ||RA",,,"100",,"FEW:02 5 BKN:07 16 BKN:07 36",,"3.73",,"110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/22/20 20:00:01 METAR TLPC 230000Z 11004KT 6000 -RA FEW005 BKN016 BKN036 23/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-22T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0632","1759",,
"78947000405","2020-01-23T06:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","73","73",,,,,"100",,"BKN:07 18 BKN:07 38",,"6.21",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET074METAR TLPC 231000Z 00000KT 9999 VCSH BKN018 BKN038 23/23 Q1011 TEMPO SHRA=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-23T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","72","75",,,,,"89",,"FEW:02 20 BKN:07 39",,"6.21",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/23/20 07:00:01 METAR TLPC 231100Z 00000KT 9999 FEW020 BKN039 24/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-23T08:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","77",,,,"9","88","29.93","FEW:01 10 BKN:05 21","29.92","12.43","74","VRB",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11570 59902 10250 20229 30133 40136 60012 7158/ 85400 333 05200 10253 20223 59003 70199 81710 85821 90929=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-01-23T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","77",,,,,"89",,"FEW:02 10 BKN:07 21",,"6.21",,"VRB",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07801/23/20 08:00:02 METAR TLPC 231200Z VRB02KT 9999 VCSH FEW010 BKN021 25/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
