"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78961300410","2020-01-18T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","75","88",,,,,"66",,"FEW:02 25 SCT:04 35",,"6.21",,"070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/18/20 13:00:02 METAR TTCP 181700Z 07007KT 9999 FEW025 SCT035 31/24 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","84",,,,"9","70","29.97","SCT:03 25 SCT:04 34","29.91","18.64","76","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09478962 12580 60707 10291 20230 30128 40148 60001 86800 333 02100 10311 20231 58007 83825 84635=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","84",,,,,"70",,"SCT:04 25 SCT:04 35",,"6.21",,"070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/18/20 14:00:02 METAR TTCP 181800Z 07007KT 9999 SCT025 SCT035 29/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","82",,,,,"74",,"SCT:04 20 SCT:04 35",,"6.21",,"060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/18/20 15:00:02 METAR TTCP 181900Z 06007KT 9999 SCT020 SCT035 28/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","82",,,,,"74",,"FEW:02 18 BKN:07 35",,"6.21",,"050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/18/20 16:00:02 METAR TTCP 182000Z 05007KT 9999 VCSH FEW018 BKN035 28/23 RMK VCSH SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","79",,,,,"81",,"15",,"4.97",,"090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07878962 41458 70903 10261 20226 02299 30125 40145 58003 71582 83818 86635 878//=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","79",,"-SH:6 RA:02 ||SHRA",,,"84",,"SCT:04 18 BKN:07 35",,"6.21",,"090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/18/20 17:00:02 METAR TTCP 182100Z 09003KT 9999 -SHRA VCSH SCT018 BKN035 26/23 RMK VCSH SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","79",,,,,"84",,"FEW:02 15 BKN:07 35",,"6.21",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/18/20 18:00:02 METAR TTCP 182200Z 08004KT 9999 VCSH FEW015 BKN035 26/23 RMK VCSH SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","79",,"||SHRA",,,"79",,"SCT:04 12 BKN:07 35",,"6.21",,"070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET100METAR TTCP 182300Z 07003KT 9999 SHRA VCSH SCT012 BKN035 26/22 Q1014 BECMG NSW RMK SH SE TO S VCSH E=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","77",,,,,"83",,"SCT:04 15 SCT:04 35",,"6.21",,"100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08801/18/20 20:00:01 METAR TTCP 190000Z 10003KT 9999 VCSH SCT015 SCT035 25/22 RMK VCSH E-SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T20:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","75",,"SH:6 RA:02 ||SHRA",,,"89",,"SCT:04 15 SCT:04 35",,"3.11",,"110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/18/20 20:35:01 METAR TTCP 190035Z 11007KT 5000 SHRA VCSH SCT015 SCT035 24/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T21:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","75",,,,,"89",,"SCT:04 15 SCT:04 35",,"5.59",,"100",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/18/20 21:00:01 METAR TTCP 190100Z 10006KT 9000 VCSH SCT015 SCT035 24/22 RMK VCSH ALL QUAD","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T22:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","75",,,,,"94",,"SCT:04 15 BKN:07 35",,"6.21",,"060",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/18/20 22:00:01 METAR TTCP 190200Z 06004KT 9999 VCSH SCT015 BKN035 24/23 RMK VCSH N/E-SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T23:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","75",,"-RA:02 ||RA",,,"94",,"SCT:04 15 SCT:04 35",,"6.21",,"110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07701/18/20 23:00:01 METAR TTCP 190300Z 11005KT 9999 -RA SCT015 SCT035 24/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-18T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0627","1801",,
"78961300410","2020-01-19T00:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","77",,,,,"89",,"FEW:02 15 SCT:04 35",,"6.21",,"100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08501/19/20 00:00:01 METAR TTCP 190400Z 10005KT 9999 VCSH FEW015 SCT035 25/23 RMK VCSH S","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T01:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","77",,,,,"83",,"FEW:02 15 SCT:04 35",,"6.21",,"100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/19/20 01:00:01 METAR TTCP 190500Z 10005KT 9999 FEW015 SCT035 25/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T02:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","75",,,,,"83",,"FEW:02 15 SCT:04 35",,"6.21",,"110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/19/20 02:00:01 METAR TTCP 190600Z 11005KT 9999 FEW015 SCT035 24/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T03:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","75",,,,,"78",,"FEW:02 15 SCT:04 35",,"6.21",,"100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/19/20 03:00:01 METAR TTCP 190700Z 10004KT 9999 FEW015 SCT035 24/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T04:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","75",,,,,"78",,"FEW:02 15",,"6.21",,"090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/19/20 04:00:01 METAR TTCP 190800Z 09004KT 9999 FEW015 24/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","77",,,,,"79",,"FEW:02 15",,"6.21",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/19/20 06:00:01 METAR TTCP 191000Z 08004KT 9999 FEW015 25/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","70","77",,,,,"79",,"FEW:02 16",,"6.21",,"080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/19/20 07:00:01 METAR TTCP 191100Z 08005KT 9999 FEW016 25/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T08:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","80",,"||HZ",,"9","67","29.99","FEW:01 18","29.93","12.43","72","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10078962 11470 20807 10268 20202 30137 40157 60001 70511 82800 333 01200 10311 20238 59005 70088 81818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","68","81",,,,,"66",,"FEW:02 18",,"6.21",,"080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/19/20 08:00:01 METAR TTCP 191200Z 08007KT 9999 FEW018 27/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T09:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","82",,,,,"66",,"FEW:02 18",,"6.21",,"060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/19/20 09:00:02 METAR TTCP 191300Z 06006KT 9999 FEW018 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","72","82",,,,,"70",,"FEW:02 18 SCT:04 40",,"6.21",,"060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/19/20 10:00:02 METAR TTCP 191400Z 06009KT 9999 FEW018 SCT040 28/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","81",,"-RA:02 ||RA",,,"70",,"SCT:04 18",,"6.21",,"050",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/19/20 11:00:02 METAR TTCP 191500Z 05008KT 9999 -RA SCT018 27/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","81",,"-RA:02 ||RA",,,"74",,"SCT:04 16",,"6.21",,"070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/19/20 12:00:02 METAR TTCP 191600Z 07007KT 9999 -RA VCSH SCT016 27/22 RMK VCSH NE E/SW/NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","81",,"-SH:6 RA:02 ||SHRA",,,"74",,"SCT:04 15 SCT:04 40",,"6.21",,"070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/19/20 13:00:02 METAR TTCP 191700Z 07005KT 9999 -SHRA VCSH SCT015 SCT040 27/22 RMK VCSH ALQDS","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74","81",,,,"9","79","29.94","FEW:02 15","29.88","8.70","76","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10078962 11464 30405 10273 20234 30120 40140 69951 71586 82832 333 02299 10291 20238 59008 82815 90915=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","81",,,,,"79",,"FEW:02 15",,"6.21",,"040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08301/19/20 14:00:02 METAR TTCP 191800Z 04005KT 9999 VCSH FEW015 27/23 RMK VCSH SE S W","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","79",,"-SH:6 RA:02 ||SHRA",,,"74",,"BKN:07 15",,"5.59",,"100",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/19/20 15:00:02 METAR TTCP 191900Z 10014KT 9000 -SHRA VCSH BKN015 26/21 RMK VCSH NE/E/SE/S/SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","79",,,,,"84",,"FEW:02 15 SCT:04 38",,"6.21",,"090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/19/20 16:00:02 METAR TTCP 192000Z 09007KT 9999 VCSH FEW015 SCT038 26/23 RMK VCSH NE/S/NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74","83",,,,,"75",,"15",,"7.46",,"090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07278962 41462 50908 10281 20232 02290 30113 40133 59012 78082 83815 84830=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","82",,"-SH:6 RA:02 ||SHRA",,,"74",,"SCT:04 15",,"6.21",,"090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09301/19/20 17:00:02 METAR TTCP 192100Z 09008KT 9999 -SHRA VCSH SCT015 28/23 RMK VCSH NE/S/SW/NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","79",,,,,"84",,"FEW:02 15",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/19/20 18:00:02 METAR TTCP 192200Z 07004KT 9999 VCSH FEW015 26/23 RMK VCSH SE TO S","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T19:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","77",,,,,"83",,"FEW:02 15",,"6.21",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07801/19/20 19:00:02 METAR TTCP 192300Z 06003KT 9999 VCSH FEW015 25/22 RMK VCSH S","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","77",,,,"9","85","29.96","FEW:01 12","29.90","13.67","74","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10078962 11472 10603 10249 20222 30126 40146 69941 71581 81800 333 02100 10295 20241 59006 81812 90935=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","77",,,,,"83",,"FEW:02 12",,"6.21",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07801/19/20 20:00:01 METAR TTCP 200000Z 06003KT 9999 VCSH FEW012 25/22 RMK VCSH S","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T21:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","77",,"-SH:6 RA:02 ||SHRA",,,"89",,"SCT:04 12",,"6.21",,"090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/19/20 21:00:01 METAR TTCP 200100Z 09004KT 9999 -SHRA VCSH SCT012 25/23 RMK SH SE TO S VCSH SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T22:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","77",,,,,"89",,"BKN:07 12",,"6.21",,"050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/19/20 22:00:01 METAR TTCP 200200Z 05003KT 9999 VCSH BKN012 25/23 RMK VCSH SE AND NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T23:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","77",,,,,"86",,"15",,"3.11",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07278962 41450 20804 10251 20226 02200 30129 40149 59004 71611 82800 82812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T23:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","77",,"SH:6 RA:02 ||SHRA",,,"89",,"FEW:02 12",,"6.21",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/19/20 23:00:01 METAR TTCP 200300Z 08004KT 9999 SHRA VCSH FEW012 25/23 RMK SH SE VCSH E AND SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-19T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0627","1801",,
"78961300410","2020-01-20T00:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","77",,,,,"89",,"FEW:02 10",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/20/20 00:00:01 METAR TTCP 200400Z 07004KT 9999 VCSH FEW010 25/23 RMK VCSH E AND SE TO S","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T01:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","75",,"||SHRA",,,"89",,"FEW:02 10 BKN:07 38",,"6.21",,"090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET103METAR TTCP 200500Z 09007KT 9999 -SHRA VCSH FEW010 BKN038 24/22 Q1014 TEMPO 5000 SHRA RMK VCSH SW AND N=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T02:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","75",,"||SHRA",,"9","89","29.94","SCT:04 10 BKN:06 37","29.88","2.49","73","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10678962 11440 70605 10241 20222 30119 40139 60021 78081 878// 333 02299 10295 20241 59005 84810 86638 90915=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T02:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","75",,"* ||SHRA",,,"89",,"SCT:04 10 BKN:07 38",,"6.21",,"060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/20/20 02:00:01 METAR TTCP 200600Z 06005KT 9999 4000S SHRA SCT010 BKN038 24/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T05:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","75",,,,,"90",,"15",,"12.43",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07278962 41470 20603 10237 20220 02200 30115 40135 59007 71581 81810 82800=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T05:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","75",,,,,"89",,"FEW:02 10",,"6.21",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/20/20 05:00:01 METAR TTCP 200900Z 06003KT 9999 VCSH FEW010 24/22 RMK VCSH SE AND SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","75",,"SH:6 RA:02 ||SHRA",,,"89",,"FEW:02 10",,"6.21",,"050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08701/20/20 06:00:01 METAR TTCP 201000Z 05003KT 9999 SHRA VCSH FEW010 24/22 RMK VCSH SE/SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-01-20T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","75",,,,,"89",,"FEW:02 10",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06601/20/20 07:00:01 METAR TTCP 201100Z 07004KT 9999 FEW010 24/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
